energy,secretary,0.10218740841430991
secretary,senate,-0.0
energy,laboratory,0.09342112258117007
computer,laboratory,0.13377959985558244
weapon,secret,0.06668901763153157
FBI,fingerprint,0.051338398830645324
FBI,investigation,0.06428855974093167
investigation,effort,0.6930215198694225
Mars,water,0.3402681990183704
Mars,scientist,0.17628837402839279
news,report,0.988681756987216
canyon,landscape,0.11382009652319541
image,surface,0.37839149602066613
discovery,space,0.08886600691460797
water,seepage,0.05602256351572971
sign,recess,0.43848619008301065
Wednesday,news,0.06660102694380376
mile,kilometer,0.5788349234578791
computer,news,-0.0
territory,surface,0.5571437870475101
atmosphere,landscape,0.2985464877497494
president,medal,0.06300526500707936
war,troops,0.0710533591396059
record,number,0.7960636942697947
skin,eye,0.4902355662409748
Japanese,American,0.695328935150614
theater,history,0.18226729288770258
volunteer,motto,-0.0
prejudice,recognition,0.5554564616784389
decoration,valor,0.05216774497159951
century,year,0.48413841580276823
century,nation,0.08284210926422621
delay,racism,0.21110030290570073
delay,news,0.21265379831453216
minister,party,0.25947410794402526
peace,plan,0.07604322709442059
minority,peace,0.30254701048742405
attempt,peace,0.0767538352473955
government,crisis,0.2359560566833308
deployment,departure,0.2115527137097384
deployment,withdrawal,0.650122187253266
energy,crisis,0.4432766195735564
announcement,news,0.48956371924426967
announcement,effort,0.08515879294280457
stroke,hospital,0.1547593069519556
disability,death,0.3355613162777944
victim,emergency,0.15921961104274043
treatment,recovery,0.2786128768676727
journal,association,0.08139452281676637
doctor,personnel,0.07628780736150996
doctor,liability,0.06486719760931729
liability,insurance,0.36037913900531837
school,center,0.6691128467940572
reason,hypertension,0.3851218089925886
reason,criterion,0.31617344142228354
hundred,percent,0.06829620852791518
Harvard,Yale,0.8601757473172323
hospital,infrastructure,0.061411762299820684
death,row,0.26698565607909275
death,inmate,0.07969006422830302
lawyer,evidence,-0.0
life,death,0.8884181876753028
life,term,0.9048876556812429
word,similarity,0.33481332660704377
board,recommendation,0.06771869356392991
governor,interview,-0.0
OPEC,country,7.813282173894631e-300
peace,atmosphere,0.5012732772572553
peace,insurance,0.841657357116302
territory,kilometer,0.052340449792619925
travel,activity,0.500273063343686
competition,price,0.3214915323662156
consumer,confidence,-0.0
consumer,energy,0.11384375870978919
problem,airport,-0.0
car,flight,0.25649805199681286
credit,card,0.4289126624938194
credit,information,0.5513714763049985
hotel,reservation,0.1412726711962408
grocery,money,-0.0
registration,arrangement,0.3593651480880109
arrangement,accommodation,0.4095887473784338
month,hotel,-0.0
type,kind,0.8961068543873082
arrival,hotel,0.16019965470411351
bed,closet,0.739163302956989
closet,clothes,0.2451471541522645
situation,conclusion,0.34603836193516563
situation,isolation,0.40322144932271536
impartiality,interest,0.15603611914284587
direction,combination,0.33395670203300193
street,place,0.3659476869572593
street,avenue,0.9129674397233387
street,block,0.30602091203318943
street,children,0.19755912867331235
listing,proximity,0.1353372254942668
listing,category,0.18906259581323492
cell,phone,0.9593573082004692
production,hike,0.23226181522486328
benchmark,index,0.5138156505109648
media,trading,0.230905111645539
media,gain,0.3692939596720341
dividend,payment,0.7258439252040906
dividend,calculation,0.06156058860308183
calculation,computation,1.0
currency,market,0.07994149324766858
OPEC,oil,1.1924584157955451e-300
oil,stock,0.5241328190311456
announcement,production,0.30124458622529965
announcement,warning,0.4572875250154388
profit,warning,0.07383170807516608
profit,loss,0.7695806950409393
dollar,yen,0.6098409189043508
dollar,buck,1.0
dollar,profit,0.07191118108082586
dollar,loss,0.0691234794803264
computer,software,-0.0
network,hardware,0.29273774074208103
phone,equipment,0.7530899129088198
equipment,maker,0.23364771817834773
luxury,car,-0.0
five,month,0.37369763820576113
report,gain,0.08408874139813224
investor,earning,-100
liquid,water,0.9944056278211347
baseball,season,0.06935309226635097
game,victory,0.26371984326300973
game,team,0.08356240816619734
marathon,sprint,0.18971003732538474
game,series,0.6993542746824948
game,defeat,0.2353805334942334
seven,series,0.31585469988927617
seafood,sea,0.0850113136944844
seafood,food,0.7898772849676011
seafood,lobster,0.809234919214532
lobster,food,0.6145621255093899
lobster,wine,0.2965339881184699
food,preparation,0.4612871902757316
video,archive,0.20568705671276222
start,year,0.38456173796669557
start,match,0.611385293800543
game,round,0.7439531889387287
boxing,round,0.6882965832555522
championship,tournament,0.6331186743451404
fighting,defeating,0.4639754691419344
line,insurance,0.5591060341533179
day,summer,0.47446037120063217
summer,drought,0.35103197757854643
summer,nature,0.07189649635787966
day,dawn,0.42860031354851924
nature,environment,0.3364013243331647
environment,ecology,1.2927150189692555e-299
nature,man,0.30132755342783335
man,woman,0.7870841372982784
man,governor,0.40191713076293156
murder,manslaughter,0.7849265638339985
soap,opera,0.07504479789251951
opera,performance,0.0836105540827027
life,lesson,0.3101962077507499
focus,life,0.37120026278024126
production,crew,0.07007495983690788
television,film,0.7198187850329066
lover,quarrel,0.16879482323104547
viewer,serial,0.2120950359648611
possibility,girl,-0.0
population,development,0.6417861979456791
morality,importance,0.5829878541913331
morality,marriage,0.3064957555089976
Mexico,Brazil,0.4948778519900567
gender,equality,0.23437440681033436
change,attitude,0.3502406158519936
family,planning,0.08227150980221049
opera,industry,0.06515488200277493
sugar,approach,0.08723966801954834
practice,institution,0.8711229211669116
ministry,culture,0.31351381688666624
problem,challenge,0.42056688061662373
size,prominence,0.31211586711983663
country,citizen,0.1780011041190982
planet,people,-0.0
development,issue,0.5667228248247862
experience,music,0.32931917284460155
music,project,0.4315739351340919
glass,metal,0.45385673433476975
aluminum,metal,0.6667606962267715
chance,credibility,0.26809345087206077
exhibit,memorabilia,0.21363501118425532
concert,virtuoso,-0.0
rock,jazz,0.864275405680379
museum,theater,0.2481088648591426
observation,architecture,0.2946915942131652
space,world,0.33442488335519177
preservation,world,0.4448594393301468
admission,ticket,0.3596508303663216
shower,thunderstorm,1.3121791998377283e-299
shower,flood,0.4510790178611283
weather,forecast,0.0
disaster,area,0.3533774923323955
governor,office,0.2497038467277329
architecture,century,0.0631806544264851
